 format: day,hour,value location:53_38 Start : 20201001 
 7, 0900, 53.000000 
 7, 1000, 68.000000 
 7, 1100, 63.000000 
 7, 1200, 64.000000 
 7, 1300, 58.000000 
 7, 1400, 51.000000 
 7, 1500, 57.000000 
 7, 1600, 44.000000 
 7, 1700, 46.000000 
 7, 1800, 50.000000 
 7, 1900, 50.000000 
 7, 2000, 49.000000 
 7, 2100, 57.000000 
 7, 2200, 61.000000 
 7, 2300, 59.000000 
 8, 0000, 58.000000 
 8, 0100, 59.000000 
 8, 0200, 58.000000 
 8, 0300, 61.000000 
 8, 0400, 59.000000 
 8, 0500, 60.000000 
 8, 0600, 62.000000 
 8, 0700, 62.000000 
 8, 0800, 74.000000 
 8, 0900, 60.000000 
 8, 1000, 61.000000 
 8, 1100, 75.000000 
 8, 1200, 70.000000 
 8, 1300, 68.000000 
 8, 1400, 63.000000 
 8, 1500, 65.000000 
 8, 1600, 62.000000 
 8, 1700, 68.000000 
 8, 1800, 65.000000 
 8, 1900, 64.000000 
 8, 2000, 71.000000 
 8, 2100, 72.000000 
 8, 2200, 61.000000 
 8, 2300, 63.000000 
 9, 0000, 43.000000 
 9, 0100, 42.000000 
 9, 0200, 50.000000 
 9, 0300, 45.000000 
 9, 0400, 48.000000 
 9, 0500, 54.000000 
 9, 0600, 58.000000 
 9, 0700, 47.000000 
 9, 0800, 21.000000 
 9, 0900, 23.000000 
 9, 1000, 29.000000 
 9, 1100, 21.000000 
 9, 1200, 22.000000 
 9, 1300, 20.000000 
 9, 1400, 21.000000 
 9, 1500, 25.000000 
 9, 1600, 56.000000 
 9, 1700, 41.000000 
 9, 1800, 168.000000 
 9, 1900, 167.000000 
 9, 2000, 186.000000 
 9, 2100, 182.000000 
 9, 2200, 142.000000 
 9, 2300, 123.000000 
 10, 0000, 119.000000 
 10, 0100, 73.000000 
 10, 0200, 62.000000 
 10, 0300, 33.000000 
 10, 0400, 47.000000 
 10, 0500, 43.000000 
 10, 0600, 55.000000 
 10, 0700, 53.000000 
 10, 0800, 64.000000 
 10, 0900, 178.000000 
 10, 1000, 152.000000 
 10, 1100, 165.000000 
 10, 1200, 158.000000 
 10, 1300, 151.000000 
 10, 1400, 139.000000 
 10, 1500, 161.000000 
 10, 1600, 169.000000 
 10, 1700, 142.000000 
 10, 1800, 122.000000 
 10, 1900, 109.000000 
 10, 2000, 105.000000 
 10, 2100, 87.000000 
 10, 2200, 128.000000 
 10, 2300, 87.000000 
 11, 0000, 80.000000 
 11, 0100, 58.000000 
 11, 0200, 46.000000 
 11, 0300, 56.000000 
 11, 0400, 57.000000 
 11, 0500, 54.000000 
 11, 0600, 50.000000 
 11, 0700, 113.000000 
 11, 0800, 112.000000 
 11, 0900, 110.000000 
 11, 1000, 101.000000 
 11, 1100, 163.000000 
 11, 1200, 182.000000 
 11, 1300, 189.000000 
 11, 1400, 178.000000 
 11, 1500, 186.000000 
 11, 1600, 195.000000 
 11, 1700, 185.000000 
 11, 1800, 193.000000 
 11, 1900, 276.000000 
 11, 2000, 318.000000 
 11, 2100, 315.000000 
 11, 2200, 325.000000 
 11, 2300, 326.000000 
 12, 0000, 7.000000 
 12, 0100, 320.000000 
 12, 0200, 323.000000 
 12, 0300, 321.000000 
 12, 0400, 317.000000 
 12, 0500, 315.000000 
 12, 0600, 323.000000 
 12, 0700, 293.000000 
 12, 0800, 295.000000 
 12, 0900, 316.000000 
 12, 1000, 315.000000 
 12, 1100, 320.000000 
 12, 1200, 315.000000 
 12, 1300, 308.000000 
 12, 1400, 354.000000 
 12, 1500, 350.000000 
 12, 1600, 312.000000 
 12, 1700, 340.000000 
 12, 1800, 315.000000 
 12, 1900, 322.000000 
 12, 2000, 323.000000 
 12, 2100, 358.000000 
 12, 2200, 13.000000 
 12, 2300, 4.000000 
 13, 0000, 8.000000 
 13, 0100, 355.000000 
 13, 0200, 9.000000 
 13, 0300, 4.000000 
 13, 0400, 342.000000 
 13, 0500, 336.000000 
 13, 0600, 2.000000 
 13, 0700, 341.000000 
 13, 0800, 359.000000 
 13, 0900, 5.000000 
 13, 1000, 1.000000 
 13, 1100, 11.000000 
 13, 1200, 202.000000 
 13, 1300, 202.000000 
 13, 1400, 161.000000 
 13, 1500, 175.000000 
 13, 1600, 139.000000 
 13, 1700, 151.000000 
 13, 1800, 147.000000 
 13, 1900, 82.000000 
 13, 2000, 54.000000 
 13, 2100, 100.000000 
 13, 2200, 42.000000 
 13, 2300, 75.000000 
 14, 0000, 34.000000 
 14, 0100, 30.000000 
 14, 0200, 41.000000 
 14, 0300, 36.000000 
 14, 0400, 32.000000 
 14, 0500, 29.000000 
 14, 0600, 70.000000 
 14, 0700, 45.000000 
 14, 0800, 275.000000 
 14, 0900, 9.000000 
 14, 1000, 14.000000 
 14, 1100, 18.000000 
 14, 1200, 21.000000 
 14, 1300, 24.000000 
 14, 1400, 20.000000 
 14, 1500, 20.000000 
 14, 1600, 18.000000 
 14, 1700, 34.000000 
 14, 1800, 176.000000 
 14, 1900, 334.000000 
 14, 2000, 5.000000 
 14, 2100, 1.000000 
 14, 2200, 344.000000 
 14, 2300, 327.000000 
 15, 0000, 14.000000 
 15, 0100, 350.000000 
 15, 0200, 18.000000 
 15, 0300, 17.000000 
 15, 0400, 16.000000 
 15, 0500, 16.000000 
 15, 0600, 19.000000 
 15, 0700, 319.000000 
 15, 0800, 254.000000 
 15, 0900, 200.000000 
 15, 1000, 181.000000 
 15, 1100, 172.000000 
 15, 1200, 200.000000 
 15, 1300, 182.000000 
 15, 1400, 182.000000 
 15, 1500, 181.000000 
 15, 1600, 212.000000 
 15, 1700, 179.000000 
 15, 1800, 147.000000 
 15, 1900, 143.000000 
 15, 2000, 154.000000 
 15, 2100, 170.000000 
 15, 2200, 172.000000 
 15, 2300, 136.000000 
 16, 0000, 51.000000 
 16, 0100, 34.000000 
 16, 0200, 32.000000 
 16, 0300, 25.000000 
 16, 0400, 32.000000 
 16, 0500, 32.000000 
 16, 0600, 45.000000 
 16, 0700, 187.000000 
 16, 0800, 231.000000 
 16, 0900, 170.000000 
 16, 1000, 159.000000 
 16, 1100, 165.000000 
 16, 1200, 151.000000 
 16, 1300, 155.000000 
 16, 1400, 137.000000 
 16, 1500, 194.000000 
 16, 1600, 173.000000 
 16, 1700, 174.000000 
 16, 1800, 172.000000 
 16, 1900, 171.000000 
 16, 2000, 157.000000 
 16, 2100, 169.000000 
 16, 2200, 181.000000 
 16, 2300, 206.000000 
 17, 0000, 9.000000 
 17, 0100, 14.000000 
 17, 0200, 22.000000 
 17, 0300, 9.000000 
 17, 0400, 23.000000 
 17, 0500, 3.000000 
 17, 0600, 2.000000 
 17, 0700, 360.000000 
 17, 0800, 344.000000 
 17, 0900, 210.000000 
 17, 1000, 179.000000 
 17, 1100, 169.000000 
 17, 1200, 184.000000 
 17, 1300, 203.000000 
 17, 1400, 170.000000 
 17, 1500, 171.000000 
 17, 1600, 202.000000 
 17, 1700, 200.000000 
 17, 1800, 239.000000 
 17, 1900, 172.000000 
 17, 2000, 171.000000 
 17, 2100, 161.000000 
 17, 2200, 180.000000 
 17, 2300, 198.000000 
 18, 0000, 341.000000 
 18, 0100, 19.000000 
 18, 0200, 357.000000 
 18, 0300, 354.000000 
 18, 0400, 343.000000 
 18, 0500, 8.000000 
 18, 0600, 354.000000 
 18, 0700, 13.000000 
 18, 0800, 9.000000 
 18, 0900, 194.000000 
 18, 1000, 185.000000 
 18, 1100, 179.000000 
 18, 1200, 175.000000 
 18, 1300, 177.000000 
 18, 1400, 166.000000 
 18, 1500, 175.000000 
 18, 1600, 176.000000 
 18, 1700, 174.000000 
 18, 1800, 173.000000 
 18, 1900, 166.000000 
 18, 2000, 168.000000 
 18, 2100, 166.000000 
 18, 2200, 191.000000 
 18, 2300, 211.000000 
 19, 0000, 60.000000 
 19, 0100, 40.000000 
 19, 0200, 40.000000 
 19, 0300, 39.000000 
 19, 0400, 36.000000 
 19, 0500, 36.000000 
 19, 0600, 32.000000 
 19, 0700, 36.000000 
 19, 0800, 63.000000 
 19, 0900, 159.000000 
 19, 1000, 209.000000 
 19, 1100, 162.000000 
 19, 1200, 140.000000 
 19, 1300, 155.000000 
 19, 1400, 167.000000 
 19, 1500, 150.000000 
 19, 1600, 172.000000 
 19, 1700, 149.000000 
 19, 1800, 149.000000 
 19, 1900, 139.000000 
 19, 2000, 124.000000 
 19, 2100, 120.000000 
 19, 2200, 125.000000 
 19, 2300, 61.000000 
 20, 0000, 79.000000 
 20, 0100, 53.000000 
 20, 0200, 49.000000 
 20, 0300, 52.000000 
 20, 0400, 51.000000 
 20, 0500, 52.000000 
 20, 0600, 56.000000 
 20, 0700, 66.000000 
 20, 0800, 71.000000 
 20, 0900, 146.000000 
 20, 1000, 164.000000 
 20, 1100, 156.000000 
 20, 1200, 106.000000 
 20, 1300, 111.000000 
 20, 1400, 139.000000 
 20, 1500, 93.000000 
 20, 1600, 120.000000 
 20, 1700, 108.000000 
 20, 1800, 113.000000 
 20, 1900, 160.000000 
 20, 2000, 138.000000 
 20, 2100, 81.000000 
 20, 2200, 120.000000 
 20, 2300, 251.000000 
 21, 0000, 243.000000 
 21, 0100, 236.000000 
 21, 0200, 316.000000 
 21, 0300, 258.000000 
 21, 0400, 252.000000 
 21, 0500, 38.000000 
 21, 0600, 76.000000 
 21, 0700, 20.000000 
 21, 0800, 13.000000 
 21, 0900, 21.000000 
 21, 1000, 33.000000 
 21, 1100, 19.000000 
 21, 1200, 26.000000 
 21, 1300, 29.000000 
 21, 1400, 36.000000 
 21, 1500, 22.000000 
 21, 1600, 181.000000 
 21, 1700, 215.000000 
 21, 1800, 263.000000 
 21, 1900, 300.000000 
 21, 2000, 317.000000 
 21, 2100, 313.000000 
 21, 2200, 275.000000 
 21, 2300, 280.000000 
 22, 0000, 355.000000 
 22, 0100, 320.000000 
 22, 0200, 310.000000 
 22, 0300, 287.000000 
 22, 0400, 308.000000 
 22, 0500, 306.000000 
 22, 0600, 308.000000 
 22, 0700, 314.000000 
 22, 0800, 323.000000 
 22, 0900, 2.000000 
 22, 1000, 1.000000 
 22, 1100, 2.000000 
 22, 1200, 6.000000 
 22, 1300, 2.000000 
 22, 1400, 1.000000 
 22, 1500, 354.000000 
 22, 1600, 340.000000 
 22, 1700, 347.000000 
 22, 1800, 327.000000 
 22, 1900, 332.000000 
 22, 2000, 349.000000 
 22, 2100, 330.000000 
 22, 2200, 320.000000 
 22, 2300, 336.000000 
 23, 0000, 355.000000 
 23, 0100, 332.000000 
 23, 0200, 336.000000 
 23, 0300, 316.000000 
 23, 0400, 320.000000 
 23, 0500, 321.000000 
 23, 0600, 322.000000 
 23, 0700, 323.000000 
 23, 0800, 319.000000 
 23, 0900, 317.000000 
 23, 1000, 319.000000 
 23, 1100, 316.000000 
 23, 1200, 310.000000 
 23, 1300, 325.000000 
 23, 1400, 323.000000 
 23, 1500, 312.000000 
 23, 1600, 317.000000 
 23, 1700, 316.000000 
 23, 1800, 320.000000 
 23, 1900, 324.000000 
 23, 2000, 349.000000 
 23, 2100, 310.000000 
 23, 2200, 296.000000 
 23, 2300, 323.000000 
 24, 0000, 316.000000 
 24, 0100, 316.000000 
 24, 0200, 310.000000 
 24, 0300, 303.000000 
 24, 0400, 305.000000 
 24, 0500, 316.000000 
 24, 0600, 310.000000 
 24, 0700, 316.000000 
 24, 0800, 313.000000 
 24, 0900, 307.000000 
 24, 1000, 334.000000 
 24, 1100, 321.000000 
 24, 1200, 319.000000 
 24, 1300, 349.000000 
 24, 1400, 346.000000 
 24, 1500, 328.000000 
 24, 1600, 193.000000 
 24, 1700, 186.000000 
 24, 1800, 220.000000 
 24, 1900, 197.000000 
 24, 2000, 242.000000 
 24, 2100, 297.000000 
 24, 2200, 244.000000 
 24, 2300, 286.000000 
 25, 0000, 306.000000 
 25, 0100, 295.000000 
 25, 0200, 312.000000 
 25, 0300, 315.000000 
 25, 0400, 326.000000 
 25, 0500, 271.000000 
 25, 0600, 285.000000 
 25, 0700, 270.000000 
 25, 0800, 263.000000 
 25, 0900, 282.000000 
 25, 1000, 309.000000 
 25, 1100, 311.000000 
 25, 1200, 317.000000 
 25, 1300, 172.000000 
 25, 1400, 187.000000 
 25, 1500, 171.000000 
 25, 1600, 173.000000 
 25, 1700, 172.000000 
 25, 1800, 164.000000 
 25, 1900, 168.000000 
 25, 2000, 158.000000 
 25, 2100, 168.000000 
 25, 2200, 162.000000 
 25, 2300, 259.000000 
 26, 0000, 305.000000 
 26, 0100, 6.000000 
 26, 0200, 334.000000 
 26, 0300, 330.000000 
 26, 0400, 2.000000 
 26, 0500, 317.000000 
 26, 0600, 332.000000 
 26, 0700, 293.000000 
 26, 0800, 279.000000 
 26, 0900, 214.000000 
 26, 1000, 177.000000 
 26, 1100, 177.000000 
 26, 1200, 166.000000 
 26, 1300, 150.000000 
 26, 1400, 160.000000 
 26, 1500, 166.000000 
 26, 1600, 166.000000 
 26, 1700, 170.000000 
 26, 1800, 174.000000 
 26, 1900, 173.000000 
 26, 2000, 173.000000 
 26, 2100, 174.000000 
 26, 2200, 178.000000 
 26, 2300, 204.000000 
 27, 0000, 325.000000 
 27, 0100, 8.000000 
 27, 0200, 28.000000 
 27, 0300, 32.000000 
 27, 0400, 22.000000 
 27, 0500, 29.000000 
 27, 0600, 40.000000 
 27, 0700, 29.000000 
 27, 0800, 129.000000 
 27, 0900, 184.000000 
 27, 1000, 172.000000 
 27, 1100, 173.000000 
 27, 1200, 174.000000 
 27, 1300, 174.000000 
 27, 1400, 178.000000 
 27, 1500, 193.000000 
 27, 1600, 187.000000 
 27, 1700, 188.000000 
 27, 1800, 178.000000 
 27, 1900, 160.000000 
 27, 2000, 167.000000 
 27, 2100, 166.000000 
 27, 2200, 213.000000 
 27, 2300, 245.000000 
 28, 0000, 205.000000 
 28, 0100, 347.000000 
 28, 0200, 316.000000 
 28, 0300, 317.000000 
 28, 0400, 8.000000 
 28, 0500, 305.000000 
 28, 0600, 297.000000 
 28, 0700, 307.000000 
 28, 0800, 311.000000 
 28, 0900, 279.000000 
 28, 1000, 309.000000 
 28, 1100, 313.000000 
 28, 1200, 283.000000 
 28, 1300, 329.000000 
 28, 1400, 348.000000 
 28, 1500, 349.000000 
 28, 1600, 354.000000 
 28, 1700, 11.000000 
 28, 1800, 5.000000 
 28, 1900, 12.000000 
 28, 2000, 197.000000 
 28, 2100, 174.000000 
 28, 2200, 194.000000 
 28, 2300, 357.000000 
 29, 0000, 8.000000 
 29, 0100, 356.000000 
 29, 0200, 325.000000 
 29, 0300, 323.000000 
 29, 0400, 2.000000 
 29, 0500, 344.000000 
 29, 0600, 350.000000 
 29, 0700, 303.000000 
 29, 0800, 307.000000 
 29, 0900, 311.000000 
 29, 1000, 339.000000 
 29, 1100, 346.000000 
 29, 1200, 1.000000 
 29, 1300, 342.000000 
 29, 1400, 346.000000 
 29, 1500, 359.000000 
 29, 1600, 321.000000 
 29, 1700, 330.000000 
 29, 1800, 301.000000 
 29, 1900, 283.000000 
 29, 2000, 357.000000 
 29, 2100, 1.000000 
 29, 2200, 5.000000 
 29, 2300, 20.000000 
 30, 0000, 357.000000 
 30, 0100, 352.000000 
 30, 0200, 4.000000 
 30, 0300, 15.000000 
 30, 0400, 14.000000 
 30, 0500, 22.000000 
 30, 0600, 26.000000 
 30, 0700, 81.000000 
 30, 0800, 135.000000 
 30, 0900, 161.000000 
 30, 1000, 153.000000 
 30, 1100, 145.000000 
 30, 1200, 103.000000 
 30, 1300, 135.000000 
 30, 1400, 127.000000 
 30, 1500, 122.000000 
 30, 1600, 109.000000 
 30, 1700, 144.000000 
 30, 1800, 142.000000 
 30, 1900, 151.000000 
 30, 2000, 156.000000 
 30, 2100, 147.000000 
 30, 2200, 163.000000 
 30, 2300, 100.000000 
 31, 0000, 54.000000 
 31, 0100, 53.000000 
 31, 0200, 49.000000 
 31, 0300, 53.000000 
 31, 0400, 46.000000 
 31, 0500, 54.000000 
 31, 0600, 54.000000 
 31, 0700, 48.000000 
 31, 0800, 93.000000 
 31, 0900, 148.000000 
 31, 1000, 134.000000 
 31, 1100, 126.000000 
 31, 1200, 145.000000 
 31, 1300, 145.000000 
 31, 1400, 190.000000 
 31, 1500, 177.000000 
 31, 1600, 169.000000 
 31, 1700, 161.000000 
 31, 1800, 167.000000 
 31, 1900, 177.000000 
 31, 2000, 180.000000 
 31, 2100, 166.000000 
 31, 2200, 182.000000 
 31, 2300, 201.000000 
 
