 format: day,hour,value location:53_38 Start : 20210601 
 7, 0500, 23.000000 
 7, 0600, 24.000000 
 7, 0700, 22.000000 
 7, 0800, 13.000000 
 7, 0900, 1.000000 
 7, 1000, 300.000000 
 7, 1100, 279.000000 
 7, 1200, 336.000000 
 7, 1300, 254.000000 
 7, 1400, 242.000000 
 7, 1500, 302.000000 
 7, 1600, 209.000000 
 7, 1700, 26.000000 
 7, 1800, 28.000000 
 7, 1900, 159.000000 
 7, 2000, 188.000000 
 7, 2100, 245.000000 
 7, 2200, 354.000000 
 7, 2300, 11.000000 
 8, 0000, 357.000000 
 8, 0100, 321.000000 
 8, 0200, 346.000000 
 8, 0300, 354.000000 
 8, 0400, 8.000000 
 8, 0500, 279.000000 
 8, 0600, 299.000000 
 8, 0700, 107.000000 
 8, 0800, 238.000000 
 8, 0900, 88.000000 
 8, 1000, 127.000000 
 8, 1100, 144.000000 
 8, 1200, 193.000000 
 8, 1300, 246.000000 
 8, 1400, 16.000000 
 8, 1500, 201.000000 
 8, 1600, 136.000000 
 8, 1700, 269.000000 
 8, 1800, 257.000000 
 8, 1900, 198.000000 
 8, 2000, 55.000000 
 8, 2100, 337.000000 
 8, 2200, 353.000000 
 8, 2300, 37.000000 
 9, 0000, 41.000000 
 9, 0100, 70.000000 
 9, 0200, 86.000000 
 9, 0300, 39.000000 
 9, 0400, 38.000000 
 9, 0500, 37.000000 
 9, 0600, 39.000000 
 9, 0700, 245.000000 
 9, 0800, 262.000000 
 9, 0900, 267.000000 
 9, 1000, 136.000000 
 9, 1100, 79.000000 
 9, 1200, 109.000000 
 9, 1300, 126.000000 
 9, 1400, 277.000000 
 9, 1500, 236.000000 
 9, 1600, 314.000000 
 9, 1700, 248.000000 
 9, 1800, 237.000000 
 9, 1900, 281.000000 
 9, 2000, 192.000000 
 9, 2100, 313.000000 
 9, 2200, 243.000000 
 9, 2300, 246.000000 
 10, 0000, 242.000000 
 10, 0100, 252.000000 
 10, 0200, 344.000000 
 10, 0300, 34.000000 
 10, 0400, 217.000000 
 10, 0500, 210.000000 
 10, 0600, 149.000000 
 10, 0700, 149.000000 
 10, 0800, 154.000000 
 10, 0900, 153.000000 
 10, 1000, 150.000000 
 10, 1100, 149.000000 
 10, 1200, 161.000000 
 10, 1300, 90.000000 
 10, 1400, 322.000000 
 10, 1500, 305.000000 
 10, 1600, 244.000000 
 10, 1700, 202.000000 
 10, 1800, 165.000000 
 10, 1900, 28.000000 
 10, 2000, 217.000000 
 10, 2100, 128.000000 
 10, 2200, 143.000000 
 10, 2300, 9.000000 
 11, 0000, 71.000000 
 11, 0100, 339.000000 
 11, 0200, 357.000000 
 11, 0300, 14.000000 
 11, 0400, 38.000000 
 11, 0500, 43.000000 
 11, 0600, 43.000000 
 11, 0700, 54.000000 
 11, 0800, 43.000000 
 11, 0900, 297.000000 
 11, 1000, 249.000000 
 11, 1100, 215.000000 
 11, 1200, 262.000000 
 11, 1300, 315.000000 
 11, 1400, 270.000000 
 11, 1500, 351.000000 
 11, 1600, 281.000000 
 11, 1700, 250.000000 
 11, 1800, 241.000000 
 11, 1900, 201.000000 
 11, 2000, 211.000000 
 11, 2100, 219.000000 
 11, 2200, 324.000000 
 11, 2300, 308.000000 
 12, 0000, 326.000000 
 12, 0100, 360.000000 
 12, 0200, 0.000000 
 12, 0300, 3.000000 
 12, 0400, 2.000000 
 12, 0500, 8.000000 
 12, 0600, 353.000000 
 12, 0700, 321.000000 
 12, 0800, 307.000000 
 12, 0900, 292.000000 
 12, 1000, 279.000000 
 12, 1100, 290.000000 
 12, 1200, 293.000000 
 12, 1300, 275.000000 
 12, 1400, 284.000000 
 12, 1500, 256.000000 
 12, 1600, 274.000000 
 12, 1700, 260.000000 
 12, 1800, 267.000000 
 12, 1900, 286.000000 
 12, 2000, 253.000000 
 12, 2100, 247.000000 
 12, 2200, 286.000000 
 12, 2300, 269.000000 
 13, 0000, 285.000000 
 13, 0100, 292.000000 
 13, 0200, 316.000000 
 13, 0300, 13.000000 
 13, 0400, 332.000000 
 13, 0500, 338.000000 
 13, 0600, 321.000000 
 13, 0700, 333.000000 
 13, 0800, 317.000000 
 13, 0900, 286.000000 
 13, 1000, 284.000000 
 13, 1100, 269.000000 
 13, 1200, 266.000000 
 13, 1300, 264.000000 
 13, 1400, 323.000000 
 13, 1500, 257.000000 
 13, 1600, 120.000000 
 13, 1700, 83.000000 
 13, 1800, 334.000000 
 13, 1900, 350.000000 
 13, 2000, 337.000000 
 13, 2100, 162.000000 
 13, 2200, 42.000000 
 13, 2300, 19.000000 
 14, 0000, 14.000000 
 14, 0100, 1.000000 
 14, 0200, 15.000000 
 14, 0300, 1.000000 
 14, 0400, 318.000000 
 14, 0500, 309.000000 
 14, 0600, 269.000000 
 14, 0700, 299.000000 
 14, 0800, 297.000000 
 14, 0900, 320.000000 
 14, 1000, 22.000000 
 14, 1100, 213.000000 
 14, 1200, 213.000000 
 14, 1300, 247.000000 
 14, 1400, 346.000000 
 14, 1500, 177.000000 
 14, 1600, 148.000000 
 14, 1700, 191.000000 
 14, 1800, 212.000000 
 14, 1900, 206.000000 
 14, 2000, 114.000000 
 14, 2100, 101.000000 
 14, 2200, 95.000000 
 14, 2300, 86.000000 
 15, 0000, 54.000000 
 15, 0100, 71.000000 
 15, 0200, 78.000000 
 15, 0300, 184.000000 
 15, 0400, 152.000000 
 15, 0500, 215.000000 
 15, 0600, 301.000000 
 15, 0700, 164.000000 
 15, 0800, 199.000000 
 15, 0900, 54.000000 
 15, 1000, 90.000000 
 15, 1100, 69.000000 
 15, 1200, 66.000000 
 15, 1300, 50.000000 
 15, 1400, 65.000000 
 15, 1500, 58.000000 
 15, 1600, 66.000000 
 15, 1700, 76.000000 
 15, 1800, 74.000000 
 15, 1900, 79.000000 
 15, 2000, 65.000000 
 15, 2100, 64.000000 
 15, 2200, 65.000000 
 15, 2300, 62.000000 
 16, 0000, 63.000000 
 16, 0100, 55.000000 
 16, 0200, 60.000000 
 16, 0300, 59.000000 
 16, 0400, 61.000000 
 16, 0500, 62.000000 
 16, 0600, 64.000000 
 16, 0700, 77.000000 
 16, 0800, 102.000000 
 16, 0900, 104.000000 
 16, 1000, 117.000000 
 16, 1100, 112.000000 
 16, 1200, 109.000000 
 16, 1300, 110.000000 
 16, 1400, 109.000000 
 16, 1500, 102.000000 
 16, 1600, 85.000000 
 16, 1700, 102.000000 
 16, 1800, 105.000000 
 16, 1900, 96.000000 
 16, 2000, 65.000000 
 16, 2100, 69.000000 
 16, 2200, 59.000000 
 16, 2300, 63.000000 
 17, 0000, 60.000000 
 17, 0100, 59.000000 
 17, 0200, 79.000000 
 17, 0300, 75.000000 
 17, 0400, 72.000000 
 17, 0500, 87.000000 
 17, 0600, 76.000000 
 17, 0700, 81.000000 
 17, 0800, 82.000000 
 17, 0900, 86.000000 
 17, 1000, 129.000000 
 17, 1100, 77.000000 
 17, 1200, 73.000000 
 17, 1300, 197.000000 
 17, 1400, 206.000000 
 17, 1500, 177.000000 
 17, 1600, 197.000000 
 17, 1700, 173.000000 
 17, 1800, 230.000000 
 17, 1900, 266.000000 
 17, 2000, 274.000000 
 17, 2100, 259.000000 
 17, 2200, 246.000000 
 17, 2300, 2.000000 
 18, 0000, 24.000000 
 18, 0100, 38.000000 
 18, 0200, 22.000000 
 18, 0300, 23.000000 
 18, 0400, 26.000000 
 18, 0500, 19.000000 
 18, 0600, 23.000000 
 18, 0700, 29.000000 
 18, 0800, 253.000000 
 18, 0900, 325.000000 
 18, 1000, 355.000000 
 18, 1100, 239.000000 
 18, 1200, 241.000000 
 18, 1300, 246.000000 
 18, 1400, 268.000000 
 18, 1500, 252.000000 
 18, 1600, 224.000000 
 18, 1700, 267.000000 
 18, 1800, 298.000000 
 18, 1900, 331.000000 
 18, 2000, 266.000000 
 18, 2100, 283.000000 
 18, 2200, 271.000000 
 18, 2300, 315.000000 
 19, 0000, 312.000000 
 19, 0100, 330.000000 
 19, 0200, 316.000000 
 19, 0300, 289.000000 
 19, 0400, 302.000000 
 19, 0500, 284.000000 
 19, 0600, -1.000000 
 19, 0700, 298.000000 
 19, 0800, 281.000000 
 19, 0900, 269.000000 
 19, 1000, 266.000000 
 19, 1100, 270.000000 
 19, 1200, 241.000000 
 19, 1300, 232.000000 
 19, 1400, 186.000000 
 19, 1500, 195.000000 
 19, 1600, 200.000000 
 19, 1700, 196.000000 
 19, 1800, 176.000000 
 19, 1900, 170.000000 
 19, 2000, 191.000000 
 19, 2100, 210.000000 
 19, 2200, 7.000000 
 19, 2300, 3.000000 
 20, 0000, 319.000000 
 20, 0100, 8.000000 
 20, 0200, 17.000000 
 20, 0300, 32.000000 
 20, 0400, 352.000000 
 20, 0500, 32.000000 
 20, 0600, 4.000000 
 20, 0700, 31.000000 
 20, 0800, 24.000000 
 20, 0900, 322.000000 
 20, 1000, 250.000000 
 20, 1100, 188.000000 
 20, 1200, 177.000000 
 20, 1300, 173.000000 
 20, 1400, 171.000000 
 20, 1500, 170.000000 
 20, 1600, 176.000000 
 20, 1700, 158.000000 
 20, 1800, 169.000000 
 20, 1900, 169.000000 
 20, 2000, 177.000000 
 20, 2100, 195.000000 
 20, 2200, 274.000000 
 20, 2300, 287.000000 
 21, 0000, 338.000000 
 21, 0100, 332.000000 
 21, 0200, 279.000000 
 21, 0300, 309.000000 
 21, 0400, 284.000000 
 21, 0500, 343.000000 
 21, 0600, 314.000000 
 21, 0700, 283.000000 
 21, 0800, 355.000000 
 21, 0900, 321.000000 
 21, 1000, 289.000000 
 21, 1100, 255.000000 
 21, 1200, 193.000000 
 21, 1300, 197.000000 
 21, 1400, 174.000000 
 21, 1500, 206.000000 
 21, 1600, 163.000000 
 21, 1700, 103.000000 
 21, 1800, 106.000000 
 21, 1900, 125.000000 
 21, 2000, 62.000000 
 21, 2100, 80.000000 
 21, 2200, 51.000000 
 21, 2300, 77.000000 
 22, 0000, 68.000000 
 22, 0100, 46.000000 
 22, 0200, 54.000000 
 22, 0300, 47.000000 
 22, 0400, 47.000000 
 22, 0500, 38.000000 
 22, 0600, 38.000000 
 22, 0700, 43.000000 
 22, 0800, 35.000000 
 22, 0900, 287.000000 
 22, 1000, 336.000000 
 22, 1100, 272.000000 
 22, 1200, 241.000000 
 22, 1300, 247.000000 
 22, 1400, 155.000000 
 22, 1500, 173.000000 
 22, 1600, 18.000000 
 22, 1700, 254.000000 
 22, 1800, 182.000000 
 22, 1900, 197.000000 
 22, 2000, 193.000000 
 22, 2100, 207.000000 
 22, 2200, 25.000000 
 22, 2300, 24.000000 
 23, 0000, 21.000000 
 23, 0100, 46.000000 
 23, 0200, 38.000000 
 23, 0300, 32.000000 
 23, 0400, 36.000000 
 23, 0500, 30.000000 
 23, 0600, 16.000000 
 23, 0700, 7.000000 
 23, 0800, 339.000000 
 23, 0900, 272.000000 
 23, 1000, 262.000000 
 23, 1100, 27.000000 
 23, 1200, 142.000000 
 23, 1300, 180.000000 
 23, 1400, 232.000000 
 23, 1500, 181.000000 
 23, 1600, 192.000000 
 23, 1700, 187.000000 
 23, 1800, 195.000000 
 23, 1900, 195.000000 
 23, 2000, 203.000000 
 23, 2100, 244.000000 
 23, 2200, 23.000000 
 23, 2300, 24.000000 
 24, 0000, 16.000000 
 24, 0100, 38.000000 
 24, 0200, 39.000000 
 24, 0300, 23.000000 
 24, 0400, 11.000000 
 24, 0500, 5.000000 
 24, 0600, 22.000000 
 24, 0700, 7.000000 
 24, 0800, 299.000000 
 24, 0900, 250.000000 
 24, 1000, 253.000000 
 24, 1100, 324.000000 
 24, 1200, 279.000000 
 24, 1300, 253.000000 
 24, 1400, 308.000000 
 24, 1500, 28.000000 
 24, 1600, 257.000000 
 24, 1700, 37.000000 
 24, 1800, 241.000000 
 24, 1900, 8.000000 
 24, 2000, 250.000000 
 24, 2100, 319.000000 
 24, 2200, 33.000000 
 24, 2300, 349.000000 
 25, 0000, 278.000000 
 25, 0100, 346.000000 
 25, 0200, 38.000000 
 25, 0300, 46.000000 
 25, 0400, 89.000000 
 25, 0500, 103.000000 
 25, 0600, 312.000000 
 25, 0700, 295.000000 
 25, 0800, 284.000000 
 25, 0900, 266.000000 
 25, 1000, 287.000000 
 25, 1100, 47.000000 
 25, 1200, 84.000000 
 25, 1300, 136.000000 
 25, 1400, 38.000000 
 25, 1500, 108.000000 
 25, 1600, 161.000000 
 25, 1700, 230.000000 
 25, 1800, 186.000000 
 25, 1900, 32.000000 
 25, 2000, 183.000000 
 25, 2100, 140.000000 
 25, 2200, 98.000000 
 25, 2300, 75.000000 
 26, 0000, 102.000000 
 26, 0100, 101.000000 
 26, 0200, 117.000000 
 26, 0300, 71.000000 
 26, 0400, 51.000000 
 26, 0500, 137.000000 
 26, 0600, 153.000000 
 26, 0700, 149.000000 
 26, 0800, 327.000000 
 26, 0900, 195.000000 
 26, 1000, 267.000000 
 26, 1100, 228.000000 
 26, 1200, 213.000000 
 26, 1300, 124.000000 
 26, 1400, 103.000000 
 26, 1500, 184.000000 
 26, 1600, 73.000000 
 26, 1700, 169.000000 
 26, 1800, 66.000000 
 26, 1900, 79.000000 
 26, 2000, 66.000000 
 26, 2100, 76.000000 
 26, 2200, 90.000000 
 26, 2300, 82.000000 
 27, 0000, 46.000000 
 27, 0100, 53.000000 
 27, 0200, 51.000000 
 27, 0300, 50.000000 
 27, 0400, 64.000000 
 27, 0500, 47.000000 
 27, 0600, 48.000000 
 27, 0700, 50.000000 
 27, 0800, 46.000000 
 27, 0900, 54.000000 
 27, 1000, 83.000000 
 27, 1100, 76.000000 
 27, 1200, 75.000000 
 27, 1300, 76.000000 
 27, 1400, 93.000000 
 27, 1500, 75.000000 
 27, 1600, 36.000000 
 27, 1700, 48.000000 
 27, 1800, 74.000000 
 27, 1900, 77.000000 
 27, 2000, 78.000000 
 27, 2100, 69.000000 
 27, 2200, 56.000000 
 27, 2300, 56.000000 
 28, 0000, 55.000000 
 28, 0100, 49.000000 
 28, 0200, 50.000000 
 28, 0300, 52.000000 
 28, 0400, 56.000000 
 28, 0500, 52.000000 
 28, 0600, 54.000000 
 28, 0700, 56.000000 
 28, 0800, 74.000000 
 28, 0900, 37.000000 
 28, 1000, 46.000000 
 28, 1100, 65.000000 
 28, 1200, 66.000000 
 28, 1300, 53.000000 
 28, 1400, 85.000000 
 28, 1500, 76.000000 
 28, 1600, 124.000000 
 28, 1700, 130.000000 
 28, 1800, 89.000000 
 28, 1900, 115.000000 
 28, 2000, 142.000000 
 28, 2100, 71.000000 
 28, 2200, 92.000000 
 28, 2300, 71.000000 
 29, 0000, 46.000000 
 29, 0100, 45.000000 
 29, 0200, 60.000000 
 29, 0300, 45.000000 
 29, 0400, 47.000000 
 29, 0500, 48.000000 
 29, 0600, 41.000000 
 29, 0700, 42.000000 
 29, 0800, 44.000000 
 29, 0900, 43.000000 
 29, 1000, 56.000000 
 29, 1100, 275.000000 
 29, 1200, 91.000000 
 29, 1300, 76.000000 
 29, 1400, 78.000000 
 29, 1500, 50.000000 
 29, 1600, 80.000000 
 29, 1700, 96.000000 
 29, 1800, 47.000000 
 29, 1900, 117.000000 
 29, 2000, 90.000000 
 29, 2100, 109.000000 
 29, 2200, 79.000000 
 29, 2300, 91.000000 
 30, 0000, 75.000000 
 30, 0100, 78.000000 
 30, 0200, 54.000000 
 30, 0300, 53.000000 
 30, 0400, 51.000000 
 30, 0500, 45.000000 
 30, 0600, 51.000000 
 30, 0700, 52.000000 
 30, 0800, 56.000000 
 30, 0900, 64.000000 
 30, 1000, 80.000000 
 30, 1100, 84.000000 
 30, 1200, 93.000000 
 30, 1300, 78.000000 
 30, 1400, 116.000000 
 30, 1500, 109.000000 
 30, 1600, 126.000000 
 30, 1700, 81.000000 
 30, 1800, 246.000000 
 30, 1900, 165.000000 
 30, 2000, 64.000000 
 30, 2100, 64.000000 
 30, 2200, 34.000000 
 30, 2300, 52.000000 
 
