 format: day,hour,value location:53_38 Start : 20210101 
 13, 1000, 235.000000 
 13, 1100, 239.000000 
 13, 1200, 225.000000 
 13, 1300, 214.000000 
 13, 1400, 239.000000 
 13, 1500, 242.000000 
 13, 1600, 220.000000 
 13, 1700, 212.000000 
 13, 1800, 206.000000 
 13, 1900, 209.000000 
 13, 2000, 187.000000 
 13, 2100, 120.000000 
 13, 2200, 151.000000 
 13, 2300, 163.000000 
 14, 0000, 83.000000 
 14, 0100, 52.000000 
 14, 0200, 29.000000 
 14, 0300, 34.000000 
 14, 0400, 25.000000 
 14, 0500, 355.000000 
 14, 0600, 289.000000 
 14, 0700, 83.000000 
 14, 0800, 164.000000 
 14, 0900, 165.000000 
 14, 1000, 161.000000 
 14, 1100, 168.000000 
 14, 1200, 165.000000 
 14, 1300, 145.000000 
 14, 1400, 148.000000 
 14, 1500, 181.000000 
 14, 1600, 171.000000 
 14, 1700, 150.000000 
 14, 1800, 158.000000 
 14, 1900, 162.000000 
 14, 2000, 159.000000 
 14, 2100, 187.000000 
 14, 2200, 177.000000 
 14, 2300, 155.000000 
 15, 0000, 279.000000 
 15, 0100, 216.000000 
 15, 0200, 218.000000 
 15, 0300, 240.000000 
 15, 0400, 229.000000 
 15, 0500, 235.000000 
 15, 0600, 239.000000 
 15, 0700, 226.000000 
 15, 0800, 244.000000 
 15, 0900, 249.000000 
 15, 1000, 256.000000 
 15, 1100, 354.000000 
 15, 1200, 316.000000 
 15, 1300, 5.000000 
 15, 1400, 354.000000 
 15, 1500, 309.000000 
 15, 1600, 301.000000 
 15, 1700, 307.000000 
 15, 1800, 304.000000 
 15, 1900, 325.000000 
 15, 2000, 311.000000 
 15, 2100, 324.000000 
 15, 2200, 310.000000 
 15, 2300, 306.000000 
 16, 0000, 316.000000 
 16, 0100, 319.000000 
 16, 0200, 320.000000 
 16, 0300, 320.000000 
 16, 0400, 313.000000 
 16, 0500, 315.000000 
 16, 0600, 338.000000 
 16, 0700, 321.000000 
 16, 0800, 354.000000 
 16, 0900, 343.000000 
 16, 1000, 348.000000 
 16, 1100, 360.000000 
 16, 1200, 332.000000 
 16, 1300, 334.000000 
 16, 1400, 342.000000 
 16, 1500, 339.000000 
 16, 1600, 337.000000 
 16, 1700, 358.000000 
 16, 1800, 336.000000 
 16, 1900, 331.000000 
 16, 2000, 5.000000 
 16, 2100, 348.000000 
 16, 2200, 357.000000 
 16, 2300, 353.000000 
 17, 0000, 337.000000 
 17, 0100, 312.000000 
 17, 0200, 307.000000 
 17, 0300, 319.000000 
 17, 0400, 333.000000 
 17, 0500, 3.000000 
 17, 0600, 334.000000 
 17, 0700, 351.000000 
 17, 0800, 308.000000 
 17, 0900, 327.000000 
 17, 1000, 350.000000 
 17, 1100, 182.000000 
 17, 1200, 295.000000 
 17, 1300, 293.000000 
 17, 1400, 299.000000 
 17, 1500, 274.000000 
 17, 1600, 203.000000 
 17, 1700, 180.000000 
 17, 1800, 240.000000 
 17, 1900, 256.000000 
 17, 2000, 259.000000 
 17, 2100, 229.000000 
 17, 2200, 239.000000 
 17, 2300, 246.000000 
 18, 0000, 259.000000 
 18, 0100, 268.000000 
 18, 0200, 278.000000 
 18, 0300, 267.000000 
 18, 0400, 273.000000 
 18, 0500, 283.000000 
 18, 0600, 291.000000 
 18, 0700, 299.000000 
 18, 0800, 310.000000 
 18, 0900, 319.000000 
 18, 1000, 311.000000 
 18, 1100, 310.000000 
 18, 1200, 311.000000 
 18, 1300, 337.000000 
 18, 1400, 315.000000 
 18, 1500, 338.000000 
 18, 1600, 340.000000 
 18, 1700, 315.000000 
 18, 1800, 7.000000 
 18, 1900, 9.000000 
 18, 2000, 17.000000 
 18, 2100, 0.000000 
 18, 2200, 6.000000 
 18, 2300, 352.000000 
 19, 0000, 329.000000 
 19, 0100, 319.000000 
 19, 0200, 345.000000 
 19, 0300, 341.000000 
 19, 0400, 4.000000 
 19, 0500, 32.000000 
 19, 0600, 47.000000 
 19, 0700, 27.000000 
 19, 0800, 122.000000 
 19, 0900, 170.000000 
 19, 1000, 160.000000 
 19, 1100, 159.000000 
 19, 1200, 174.000000 
 19, 1300, 152.000000 
 19, 1400, 154.000000 
 19, 1500, 151.000000 
 19, 1600, 170.000000 
 19, 1700, 144.000000 
 19, 1800, 154.000000 
 19, 1900, 172.000000 
 19, 2000, 171.000000 
 19, 2100, 170.000000 
 19, 2200, 175.000000 
 19, 2300, 113.000000 
 20, 0000, 87.000000 
 20, 0100, 109.000000 
 20, 0200, 119.000000 
 20, 0300, 109.000000 
 20, 0400, 271.000000 
 20, 0500, 278.000000 
 20, 0600, 285.000000 
 20, 0700, 239.000000 
 20, 0800, 190.000000 
 20, 0900, 163.000000 
 20, 1000, 160.000000 
 20, 1100, 156.000000 
 20, 1200, 195.000000 
 20, 1300, 170.000000 
 20, 1400, 170.000000 
 20, 1500, 149.000000 
 20, 1600, 164.000000 
 20, 1700, 156.000000 
 20, 1800, 145.000000 
 20, 1900, 161.000000 
 20, 2000, 151.000000 
 20, 2100, 162.000000 
 20, 2200, 161.000000 
 20, 2300, 255.000000 
 21, 0000, 254.000000 
 21, 0100, 251.000000 
 21, 0200, 275.000000 
 21, 0300, 14.000000 
 21, 0400, 326.000000 
 21, 0500, 236.000000 
 21, 0600, 242.000000 
 21, 0700, 238.000000 
 21, 0800, 187.000000 
 21, 0900, 189.000000 
 21, 1000, 180.000000 
 21, 1100, 161.000000 
 21, 1200, 197.000000 
 21, 1300, 355.000000 
 21, 1400, 198.000000 
 21, 1500, 154.000000 
 21, 1600, 242.000000 
 21, 1700, 248.000000 
 21, 1800, 250.000000 
 21, 1900, 279.000000 
 21, 2000, 270.000000 
 21, 2100, 295.000000 
 21, 2200, 290.000000 
 21, 2300, 310.000000 
 22, 0000, 264.000000 
 22, 0100, 226.000000 
 22, 0200, 203.000000 
 22, 0300, 243.000000 
 22, 0400, 334.000000 
 22, 0500, 10.000000 
 22, 0600, 17.000000 
 22, 0700, 355.000000 
 22, 0800, 18.000000 
 22, 0900, 24.000000 
 22, 1000, 27.000000 
 22, 1100, 170.000000 
 22, 1200, 219.000000 
 22, 1300, 166.000000 
 22, 1400, 200.000000 
 22, 1500, 152.000000 
 22, 1600, 123.000000 
 22, 1700, 208.000000 
 22, 1800, 127.000000 
 22, 1900, 48.000000 
 22, 2000, 64.000000 
 22, 2100, 60.000000 
 22, 2200, 60.000000 
 22, 2300, 55.000000 
 23, 0000, 60.000000 
 23, 0100, 60.000000 
 23, 0200, 66.000000 
 23, 0300, 78.000000 
 23, 0400, 74.000000 
 23, 0500, 63.000000 
 23, 0600, 65.000000 
 23, 0700, 62.000000 
 23, 0800, 80.000000 
 23, 0900, 75.000000 
 23, 1000, 68.000000 
 23, 1100, 70.000000 
 23, 1200, 64.000000 
 23, 1300, 56.000000 
 23, 1400, 55.000000 
 23, 1500, 50.000000 
 23, 1600, 64.000000 
 23, 1700, 59.000000 
 23, 1800, 66.000000 
 23, 1900, 106.000000 
 23, 2000, 40.000000 
 23, 2100, 50.000000 
 23, 2200, 82.000000 
 23, 2300, 65.000000 
 24, 0000, 62.000000 
 24, 0100, 54.000000 
 24, 0200, 61.000000 
 24, 0300, 53.000000 
 24, 0400, 56.000000 
 24, 0500, 53.000000 
 24, 0600, 62.000000 
 24, 0700, 62.000000 
 24, 0800, 78.000000 
 24, 0900, 87.000000 
 24, 1000, 75.000000 
 24, 1100, 82.000000 
 24, 1200, 97.000000 
 24, 1300, 87.000000 
 24, 1400, 88.000000 
 24, 1500, 71.000000 
 24, 1600, 76.000000 
 24, 1700, 71.000000 
 24, 1800, 87.000000 
 24, 1900, 67.000000 
 24, 2000, 90.000000 
 24, 2100, 84.000000 
 24, 2200, 75.000000 
 24, 2300, 82.000000 
 25, 0000, 82.000000 
 25, 0100, 73.000000 
 25, 0200, 82.000000 
 25, 0300, 81.000000 
 25, 0400, 72.000000 
 25, 0500, 75.000000 
 25, 0600, 81.000000 
 25, 0700, 81.000000 
 25, 0800, 89.000000 
 25, 0900, 77.000000 
 25, 1000, 80.000000 
 25, 1100, 79.000000 
 25, 1200, 81.000000 
 25, 1300, 75.000000 
 25, 1400, 80.000000 
 25, 1500, 98.000000 
 25, 1600, 104.000000 
 25, 1700, 65.000000 
 25, 1800, 97.000000 
 25, 1900, 83.000000 
 25, 2000, 69.000000 
 25, 2100, 83.000000 
 25, 2200, 45.000000 
 25, 2300, 31.000000 
 26, 0000, 34.000000 
 26, 0100, 29.000000 
 26, 0200, 28.000000 
 26, 0300, 11.000000 
 26, 0400, 202.000000 
 26, 0500, 332.000000 
 26, 0600, 319.000000 
 26, 0700, 342.000000 
 26, 0800, 10.000000 
 26, 0900, 354.000000 
 26, 1000, 359.000000 
 26, 1100, 5.000000 
 26, 1200, 5.000000 
 26, 1300, 346.000000 
 26, 1400, 311.000000 
 26, 1500, 303.000000 
 26, 1600, 324.000000 
 26, 1700, 326.000000 
 26, 1800, 290.000000 
 26, 1900, 10.000000 
 26, 2000, 347.000000 
 26, 2100, 347.000000 
 26, 2200, 30.000000 
 26, 2300, 307.000000 
 27, 0000, 50.000000 
 27, 0100, 14.000000 
 27, 0200, 16.000000 
 27, 0300, 13.000000 
 27, 0400, 15.000000 
 27, 0500, 2.000000 
 27, 0600, 18.000000 
 27, 0700, 30.000000 
 27, 0800, 164.000000 
 27, 0900, 173.000000 
 27, 1000, 173.000000 
 27, 1100, 167.000000 
 27, 1200, 173.000000 
 27, 1300, 170.000000 
 27, 1400, 160.000000 
 27, 1500, 164.000000 
 27, 1600, 179.000000 
 27, 1700, 187.000000 
 27, 1800, 173.000000 
 27, 1900, 209.000000 
 27, 2000, 234.000000 
 27, 2100, 226.000000 
 27, 2200, 272.000000 
 27, 2300, 270.000000 
 28, 0000, 271.000000 
 28, 0100, 283.000000 
 28, 0200, 280.000000 
 28, 0300, 278.000000 
 28, 0400, 311.000000 
 28, 0500, 308.000000 
 28, 0600, 308.000000 
 28, 0700, 305.000000 
 28, 0800, 300.000000 
 28, 0900, 312.000000 
 28, 1000, 320.000000 
 28, 1100, 304.000000 
 28, 1200, 312.000000 
 28, 1300, 304.000000 
 28, 1400, 317.000000 
 28, 1500, 328.000000 
 28, 1600, 320.000000 
 28, 1700, 317.000000 
 28, 1800, 319.000000 
 28, 1900, 309.000000 
 28, 2000, 304.000000 
 28, 2100, 313.000000 
 28, 2200, 309.000000 
 28, 2300, 319.000000 
 29, 0000, 323.000000 
 29, 0100, 337.000000 
 29, 0200, 310.000000 
 29, 0300, 315.000000 
 29, 0400, 325.000000 
 29, 0500, 312.000000 
 29, 0600, 325.000000 
 29, 0700, 321.000000 
 29, 0800, 293.000000 
 29, 0900, 299.000000 
 29, 1000, 288.000000 
 29, 1100, 253.000000 
 29, 1200, 200.000000 
 29, 1300, 205.000000 
 29, 1400, 185.000000 
 29, 1500, 176.000000 
 29, 1600, 176.000000 
 29, 1700, 176.000000 
 29, 1800, 206.000000 
 29, 1900, 212.000000 
 29, 2000, 207.000000 
 29, 2100, 208.000000 
 29, 2200, 210.000000 
 29, 2300, 207.000000 
 30, 0000, 218.000000 
 30, 0100, 246.000000 
 30, 0200, 252.000000 
 30, 0300, 248.000000 
 30, 0400, 266.000000 
 30, 0500, 250.000000 
 30, 0600, 263.000000 
 30, 0700, 256.000000 
 30, 0800, 221.000000 
 30, 0900, 203.000000 
 30, 1000, 189.000000 
 30, 1100, 192.000000 
 30, 1200, 179.000000 
 30, 1300, 177.000000 
 30, 1400, 163.000000 
 30, 1500, 166.000000 
 30, 1600, 174.000000 
 30, 1700, 176.000000 
 30, 1800, 142.000000 
 30, 1900, 164.000000 
 30, 2000, 150.000000 
 30, 2100, 153.000000 
 30, 2200, 157.000000 
 30, 2300, 185.000000 
 31, 0000, 182.000000 
 31, 0100, 292.000000 
 31, 0200, 264.000000 
 31, 0300, 314.000000 
 31, 0400, 21.000000 
 31, 0500, 310.000000 
 31, 0600, 307.000000 
 31, 0700, 347.000000 
 31, 0800, 8.000000 
 31, 0900, 127.000000 
 31, 1000, 258.000000 
 31, 1100, 24.000000 
 31, 1200, 253.000000 
 31, 1300, 221.000000 
 31, 1400, 193.000000 
 31, 1500, 101.000000 
 31, 1600, 208.000000 
 31, 1700, 222.000000 
 31, 1800, 227.000000 
 31, 1900, 282.000000 
 31, 2000, 241.000000 
 31, 2100, 242.000000 
 31, 2200, 249.000000 
 31, 2300, 246.000000 
 
