 format: day,hour,value location:53_38 Start : 20200801 
 1, 0000, 31.000000 
 1, 0100, 18.000000 
 1, 0200, 17.000000 
 1, 0300, 15.000000 
 1, 0400, 25.000000 
 1, 0500, 39.000000 
 1, 0600, 35.000000 
 1, 0700, 39.000000 
 1, 0800, 23.000000 
 1, 0900, 288.000000 
 1, 1000, 357.000000 
 1, 1100, 22.000000 
 1, 1200, 240.000000 
 1, 1300, 191.000000 
 1, 1400, 10.000000 
 1, 1500, 27.000000 
 1, 1600, 224.000000 
 1, 1700, 235.000000 
 1, 1800, 179.000000 
 1, 1900, 204.000000 
 1, 2000, 177.000000 
 1, 2100, 153.000000 
 1, 2200, 18.000000 
 1, 2300, 31.000000 
 2, 0000, 24.000000 
 2, 0100, 23.000000 
 2, 0200, 53.000000 
 2, 0300, 35.000000 
 2, 0400, 32.000000 
 2, 0500, 192.000000 
 2, 0600, 229.000000 
 2, 0700, 231.000000 
 2, 0800, 69.000000 
 2, 0900, 71.000000 
 2, 1000, 180.000000 
 2, 1100, 203.000000 
 2, 1200, 34.000000 
 2, 1300, 249.000000 
 2, 1400, 310.000000 
 2, 1500, 250.000000 
 2, 1600, 220.000000 
 2, 1700, 197.000000 
 2, 1800, 177.000000 
 2, 1900, 182.000000 
 2, 2000, 181.000000 
 2, 2100, 354.000000 
 2, 2200, 294.000000 
 2, 2300, 351.000000 
 3, 0000, 19.000000 
 3, 0100, 20.000000 
 3, 0200, 37.000000 
 3, 0300, 29.000000 
 3, 0400, 38.000000 
 3, 0500, 31.000000 
 3, 0600, 35.000000 
 3, 0700, 21.000000 
 3, 0800, 10.000000 
 3, 0900, 279.000000 
 3, 1000, 292.000000 
 3, 1100, 264.000000 
 3, 1200, 322.000000 
 3, 1300, 264.000000 
 3, 1400, 233.000000 
 3, 1500, 14.000000 
 3, 1600, 162.000000 
 3, 1700, 200.000000 
 3, 1800, 262.000000 
 3, 1900, 128.000000 
 3, 2000, 197.000000 
 3, 2100, 339.000000 
 3, 2200, 19.000000 
 3, 2300, 354.000000 
 4, 0000, 358.000000 
 4, 0100, 355.000000 
 4, 0200, 351.000000 
 4, 0300, 319.000000 
 4, 0400, 310.000000 
 4, 0500, 348.000000 
 4, 0600, 14.000000 
 4, 0700, 8.000000 
 4, 0800, 338.000000 
 4, 0900, 25.000000 
 4, 1000, 348.000000 
 4, 1100, 345.000000 
 4, 1200, 345.000000 
 4, 1300, 35.000000 
 4, 1400, 319.000000 
 4, 1500, 40.000000 
 4, 1600, 276.000000 
 4, 1700, 327.000000 
 4, 1800, 37.000000 
 4, 1900, 223.000000 
 4, 2000, 353.000000 
 4, 2100, 39.000000 
 4, 2200, 27.000000 
 4, 2300, 299.000000 
 5, 0000, 180.000000 
 5, 0100, 36.000000 
 5, 0200, 296.000000 
 5, 0300, 202.000000 
 5, 0400, 251.000000 
 5, 0500, 20.000000 
 5, 0600, 172.000000 
 5, 0700, 49.000000 
 5, 0800, 158.000000 
 5, 0900, 245.000000 
 5, 1000, 215.000000 
 5, 1100, 213.000000 
 5, 1200, 195.000000 
 5, 1300, 201.000000 
 5, 1400, 201.000000 
 5, 1500, 208.000000 
 5, 1600, 205.000000 
 5, 1700, 204.000000 
 5, 1800, 211.000000 
 5, 1900, 211.000000 
 5, 2000, 221.000000 
 5, 2100, 227.000000 
 5, 2200, 208.000000 
 5, 2300, 218.000000 
 6, 0000, 209.000000 
 6, 0100, 217.000000 
 6, 0200, 231.000000 
 6, 0300, 227.000000 
 6, 0400, 246.000000 
 6, 0500, 231.000000 
 6, 0600, 238.000000 
 6, 0700, 244.000000 
 6, 0800, 252.000000 
 6, 0900, 243.000000 
 6, 1000, 250.000000 
 6, 1100, 86.000000 
 6, 1200, 180.000000 
 6, 1300, 7.000000 
 6, 1400, 346.000000 
 6, 1500, 229.000000 
 6, 1600, 231.000000 
 6, 1700, 215.000000 
 6, 1800, 181.000000 
 6, 1900, 206.000000 
 6, 2000, 204.000000 
 6, 2100, 203.000000 
 6, 2200, 186.000000 
 6, 2300, 118.000000 
 7, 0000, 195.000000 
 7, 0100, 207.000000 
 7, 0200, 235.000000 
 7, 0300, 199.000000 
 7, 0400, 207.000000 
 7, 0500, 224.000000 
 7, 0600, 227.000000 
 7, 0700, 230.000000 
 7, 0800, 249.000000 
 7, 0900, 222.000000 
 7, 1000, 234.000000 
 7, 1100, 190.000000 
 7, 1200, 246.000000 
 7, 1300, 228.000000 
 7, 1400, 211.000000 
 7, 1500, 218.000000 
 7, 1600, 220.000000 
 7, 1700, 228.000000 
 7, 1800, 227.000000 
 7, 1900, 199.000000 
 7, 2000, 236.000000 
 7, 2100, 237.000000 
 7, 2200, 203.000000 
 7, 2300, 216.000000 
 8, 0000, 221.000000 
 8, 0100, 227.000000 
 8, 0200, 210.000000 
 8, 0300, 215.000000 
 8, 0400, 215.000000 
 8, 0500, 218.000000 
 8, 0600, 209.000000 
 8, 0700, 225.000000 
 8, 0800, 220.000000 
 8, 0900, 215.000000 
 8, 1000, 211.000000 
 8, 1100, 228.000000 
 8, 1200, 267.000000 
 8, 1300, 259.000000 
 8, 1400, 237.000000 
 8, 1500, 224.000000 
 8, 1600, 219.000000 
 8, 1700, 216.000000 
 8, 1800, 245.000000 
 8, 1900, 217.000000 
 8, 2000, 10.000000 
 8, 2100, 293.000000 
 8, 2200, 239.000000 
 8, 2300, 48.000000 
 9, 0000, 29.000000 
 9, 0100, 33.000000 
 9, 0200, 48.000000 
 9, 0300, 26.000000 
 9, 0400, 34.000000 
 9, 0500, 30.000000 
 9, 0600, 28.000000 
