 format: day,hour,value location:53_38 Start : 20200701 
 16, 0700, 46.000000 
 16, 0800, 42.000000 
 16, 0900, 39.000000 
 16, 1000, 83.000000 
 16, 1100, 67.000000 
 16, 1200, 145.000000 
 16, 1300, 230.000000 
 16, 1400, 28.000000 
 16, 1500, 113.000000 
 16, 1600, 129.000000 
 16, 1700, 157.000000 
 16, 1800, 178.000000 
 16, 1900, 111.000000 
 16, 2000, 145.000000 
 16, 2100, 57.000000 
 16, 2200, 39.000000 
 16, 2300, 34.000000 
 17, 0000, 38.000000 
 17, 0100, 35.000000 
 17, 0200, 35.000000 
 17, 0300, 36.000000 
 17, 0400, 51.000000 
 17, 0500, 38.000000 
 17, 0600, 36.000000 
 17, 0700, 43.000000 
 17, 0800, 46.000000 
 17, 0900, 42.000000 
 17, 1000, 76.000000 
 17, 1100, 33.000000 
 17, 1200, 191.000000 
 17, 1300, 184.000000 
 17, 1400, 192.000000 
 17, 1500, 196.000000 
 17, 1600, 150.000000 
 17, 1700, 186.000000 
 17, 1800, 216.000000 
 17, 1900, 175.000000 
 17, 2000, 7.000000 
 17, 2100, 84.000000 
 17, 2200, 45.000000 
 17, 2300, 197.000000 
 18, 0000, 285.000000 
 18, 0100, 106.000000 
 18, 0200, 133.000000 
 18, 0300, 75.000000 
 18, 0400, 45.000000 
 18, 0500, 82.000000 
 18, 0600, 228.000000 
 18, 0700, 343.000000 
 18, 0800, 191.000000 
 18, 0900, 219.000000 
 18, 1000, 202.000000 
 18, 1100, 256.000000 
 18, 1200, 210.000000 
 18, 1300, 292.000000 
 18, 1400, 54.000000 
 18, 1500, 226.000000 
 18, 1600, 214.000000 
 18, 1700, 229.000000 
 18, 1800, 262.000000 
 18, 1900, 181.000000 
 18, 2000, 298.000000 
 18, 2100, 212.000000 
 18, 2200, 298.000000 
 18, 2300, 202.000000 
 19, 0000, 219.000000 
 19, 0100, 346.000000 
 19, 0200, 196.000000 
 19, 0300, 207.000000 
 19, 0400, 214.000000 
 19, 0500, 173.000000 
 19, 0600, 199.000000 
 19, 0700, 184.000000 
 19, 0800, 224.000000 
 19, 0900, 204.000000 
 19, 1000, 236.000000 
 19, 1100, 223.000000 
 19, 1200, 204.000000 
 19, 1300, 207.000000 
 19, 1400, 226.000000 
 19, 1500, 210.000000 
 19, 1600, 216.000000 
 19, 1700, 217.000000 
 19, 1800, 221.000000 
 19, 1900, 222.000000 
 19, 2000, 225.000000 
 19, 2100, 241.000000 
 19, 2200, 254.000000 
 19, 2300, 274.000000 
 20, 0000, 284.000000 
 20, 0100, 287.000000 
 20, 0200, 317.000000 
 20, 0300, 281.000000 
 20, 0400, 289.000000 
 20, 0500, 304.000000 
 20, 0600, 326.000000 
 20, 0700, 275.000000 
 20, 0800, 188.000000 
 20, 0900, 290.000000 
 20, 1000, 14.000000 
 20, 1100, 4.000000 
 20, 1200, 284.000000 
 20, 1300, 312.000000 
 20, 1400, 260.000000 
 20, 1500, 284.000000 
 20, 1600, 288.000000 
 20, 1700, 349.000000 
 20, 1800, 301.000000 
 20, 1900, 264.000000 
 20, 2000, 171.000000 
 20, 2100, 180.000000 
 20, 2200, 42.000000 
 20, 2300, 41.000000 
 21, 0000, 29.000000 
 21, 0100, 31.000000 
 21, 0200, 29.000000 
 21, 0300, 37.000000 
 21, 0400, 33.000000 
 21, 0500, 36.000000 
 21, 0600, 40.000000 
 21, 0700, 268.000000 
 21, 0800, 287.000000 
 21, 0900, 286.000000 
 21, 1000, 343.000000 
 21, 1100, 277.000000 
 21, 1200, 304.000000 
 21, 1300, 258.000000 
 21, 1400, 292.000000 
 21, 1500, 247.000000 
 21, 1600, 229.000000 
 21, 1700, 241.000000 
 21, 1800, 252.000000 
 21, 1900, 253.000000 
 21, 2000, 246.000000 
 21, 2100, 253.000000 
 21, 2200, 303.000000 
 21, 2300, 259.000000 
 22, 0000, 292.000000 
 22, 0100, 289.000000 
 22, 0200, 284.000000 
 22, 0300, 322.000000 
 22, 0400, 339.000000 
 22, 0500, 22.000000 
 22, 0600, 29.000000 
 22, 0700, 12.000000 
 22, 0800, 18.000000 
 22, 0900, 28.000000 
 22, 1000, 213.000000 
 22, 1100, 148.000000 
 22, 1200, 296.000000 
 22, 1300, 34.000000 
 22, 1400, 0.000000 
 22, 1500, 35.000000 
 22, 1600, 166.000000 
 22, 1700, 222.000000 
 22, 1800, 40.000000 
 22, 1900, 331.000000 
 22, 2000, 210.000000 
 22, 2100, 237.000000 
 22, 2200, 348.000000 
 22, 2300, 144.000000 
 23, 0000, 27.000000 
 23, 0100, 202.000000 
 23, 0200, 207.000000 
 23, 0300, 218.000000 
 23, 0400, 208.000000 
 23, 0500, 206.000000 
 23, 0600, 215.000000 
 23, 0700, 212.000000 
 23, 0800, 219.000000 
 23, 0900, 246.000000 
 23, 1000, 242.000000 
 23, 1100, 221.000000 
 23, 1200, 233.000000 
 23, 1300, 239.000000 
 23, 1400, 242.000000 
 23, 1500, 239.000000 
 23, 1600, 243.000000 
 23, 1700, 235.000000 
 23, 1800, 234.000000 
 23, 1900, 234.000000 
 23, 2000, 238.000000 
 23, 2100, 243.000000 
 23, 2200, 238.000000 
 23, 2300, 240.000000 
 24, 0000, 245.000000 
 24, 0100, 243.000000 
 24, 0200, 248.000000 
 24, 0300, 243.000000 
 24, 0400, 261.000000 
 24, 0500, 244.000000 
 24, 0600, 249.000000 
 24, 0700, 263.000000 
 24, 0800, 276.000000 
 24, 0900, 273.000000 
 24, 1000, 276.000000 
 24, 1100, 276.000000 
 24, 1200, 273.000000 
 24, 1300, 263.000000 
 24, 1400, 268.000000 
 24, 1500, 267.000000 
 24, 1600, 265.000000 
 24, 1700, 252.000000 
 24, 1800, 255.000000 
 24, 1900, 252.000000 
 24, 2000, 244.000000 
 24, 2100, 243.000000 
 24, 2200, 244.000000 
 24, 2300, 248.000000 
 25, 0000, 272.000000 
 25, 0100, 250.000000 
 25, 0200, 265.000000 
 25, 0300, 262.000000 
 25, 0400, 271.000000 
 25, 0500, 278.000000 
 25, 0600, 247.000000 
 25, 0700, 251.000000 
 25, 0800, 276.000000 
 25, 0900, 268.000000 
 25, 1000, 259.000000 
 25, 1100, 246.000000 
 25, 1200, 238.000000 
 25, 1300, 257.000000 
 25, 1400, 229.000000 
 25, 1500, 214.000000 
 25, 1600, 202.000000 
 25, 1700, 192.000000 
 25, 1800, 185.000000 
 25, 1900, 124.000000 
 25, 2000, 168.000000 
 25, 2100, 118.000000 
 25, 2200, 26.000000 
 25, 2300, 25.000000 
 26, 0000, 38.000000 
 26, 0100, 26.000000 
 26, 0200, 27.000000 
 26, 0300, 30.000000 
 26, 0400, 34.000000 
 26, 0500, 38.000000 
 26, 0600, 35.000000 
 26, 0700, 32.000000 
 26, 0800, 19.000000 
 26, 0900, 358.000000 
 26, 1000, 294.000000 
 26, 1100, 282.000000 
 26, 1200, 278.000000 
 26, 1300, 243.000000 
 26, 1400, 192.000000 
 26, 1500, 9.000000 
 26, 1600, 266.000000 
 26, 1700, 180.000000 
 26, 1800, 25.000000 
 26, 1900, 304.000000 
 26, 2000, 201.000000 
 26, 2100, 86.000000 
 26, 2200, 54.000000 
 26, 2300, 98.000000 
 27, 0000, 56.000000 
 27, 0100, 75.000000 
 27, 0200, 81.000000 
 27, 0300, 72.000000 
 27, 0400, 119.000000 
 27, 0500, 122.000000 
 27, 0600, 287.000000 
 27, 0700, 205.000000 
 27, 0800, 272.000000 
 27, 0900, 157.000000 
 27, 1000, 230.000000 
 27, 1100, 231.000000 
 27, 1200, 239.000000 
 27, 1300, 271.000000 
 27, 1400, 162.000000 
 27, 1500, 177.000000 
 27, 1600, 221.000000 
 27, 1700, 243.000000 
 27, 1800, 227.000000 
 27, 1900, 181.000000 
 27, 2000, 225.000000 
 27, 2100, 225.000000 
 27, 2200, 245.000000 
 27, 2300, 245.000000 
 28, 0000, 245.000000 
 28, 0100, 240.000000 
 28, 0200, 252.000000 
 28, 0300, 14.000000 
 28, 0400, 11.000000 
 28, 0500, 35.000000 
 28, 0600, 4.000000 
 28, 0700, 34.000000 
 28, 0800, 41.000000 
 28, 0900, 155.000000 
 28, 1000, 167.000000 
 28, 1100, 30.000000 
 28, 1200, 345.000000 
 28, 1300, 342.000000 
 28, 1400, 46.000000 
 28, 1500, 298.000000 
 28, 1600, 13.000000 
 28, 1700, 217.000000 
 28, 1800, 261.000000 
 28, 1900, 249.000000 
 28, 2000, 248.000000 
 28, 2100, 206.000000 
 28, 2200, 102.000000 
 28, 2300, 28.000000 
 29, 0000, 38.000000 
 29, 0100, 22.000000 
 29, 0200, 7.000000 
 29, 0300, 24.000000 
 29, 0400, 42.000000 
 29, 0500, 40.000000 
 29, 0600, 28.000000 
 29, 0700, 12.000000 
 29, 0800, 53.000000 
 29, 0900, 45.000000 
 29, 1000, 311.000000 
 29, 1100, 270.000000 
 29, 1200, 292.000000 
 29, 1300, 249.000000 
 29, 1400, 9.000000 
 29, 1500, 207.000000 
 29, 1600, 264.000000 
 29, 1700, 230.000000 
 29, 1800, 312.000000 
 29, 1900, 252.000000 
 29, 2000, 184.000000 
 29, 2100, 13.000000 
 29, 2200, 28.000000 
 29, 2300, 41.000000 
 30, 0000, 40.000000 
 30, 0100, 27.000000 
 30, 0200, 40.000000 
 30, 0300, 29.000000 
 30, 0400, 129.000000 
 30, 0500, 4.000000 
 30, 0600, 22.000000 
 30, 0700, 19.000000 
 30, 0800, 30.000000 
 30, 0900, 39.000000 
 30, 1000, 38.000000 
 30, 1100, 59.000000 
 30, 1200, 289.000000 
 30, 1300, 268.000000 
 30, 1400, 332.000000 
 30, 1500, 268.000000 
 30, 1600, 252.000000 
 30, 1700, 158.000000 
 30, 1800, 55.000000 
 30, 1900, 151.000000 
 30, 2000, 122.000000 
 30, 2100, 35.000000 
 30, 2200, 38.000000 
 30, 2300, 36.000000 
 31, 0000, 40.000000 
 31, 0100, 42.000000 
 31, 0200, 30.000000 
 31, 0300, 28.000000 
 31, 0400, 21.000000 
 31, 0500, 21.000000 
 31, 0600, 7.000000 
 31, 0700, 25.000000 
 31, 0800, 13.000000 
 31, 0900, 20.000000 
 31, 1000, 292.000000 
 31, 1100, 273.000000 
 31, 1200, 37.000000 
 31, 1300, 328.000000 
 31, 1400, 204.000000 
 31, 1500, 261.000000 
 31, 1600, 253.000000 
 31, 1700, 226.000000 
 31, 1800, 190.000000 
 31, 1900, 233.000000 
 31, 2000, 186.000000 
 31, 2100, 164.000000 
 31, 2200, 323.000000 
 31, 2300, 5.000000 
 
