 format: day,hour,value location:53_38 Start : 20200701 
 9, 0600, 22.299999 
 9, 0700, 23.200001 
 9, 0800, 23.299999 
 9, 0900, 22.200001 
 9, 1000, 23.000000 
 9, 1100, 22.900000 
 9, 1200, 23.600000 
 9, 1300, 24.000000 
 9, 1400, 23.000000 
 9, 1500, 23.600000 
 9, 1600, 23.700001 
 9, 1700, 24.299999 
 9, 1800, 24.799999 
 9, 1900, 25.600000 
 9, 2000, 25.400000 
 9, 2100, 25.500000 
 9, 2200, 25.000000 
 9, 2300, 27.900000 
 10, 0000, 25.100000 
 10, 0100, 27.500000 
 10, 0200, 26.200001 
 10, 0300, 25.200001 
 10, 0400, 26.700001 
 10, 0500, 27.400000 
 10, 0600, 24.799999 
 10, 0700, 26.799999 
 10, 0800, 26.000000 
 10, 0900, 25.400000 
 10, 1000, 24.700001 
 10, 1100, 23.299999 
 10, 1200, 23.100000 
 10, 1300, 23.400000 
 10, 1400, 23.500000 
 10, 1500, 23.100000 
 10, 1600, 22.600000 
 10, 1700, 22.600000 
 10, 1800, 22.799999 
 10, 1900, 22.900000 
 10, 2000, 22.700001 
 10, 2100, 22.799999 
 10, 2200, 23.500000 
 10, 2300, 23.900000 
 11, 0000, 24.799999 
 11, 0100, 25.500000 
 11, 0200, 24.700001 
 11, 0300, 24.700001 
 11, 0400, 24.600000 
 11, 0500, 24.500000 
 11, 0600, 25.299999 
 11, 0700, 23.600000 
 11, 0800, 23.400000 
 11, 0900, 23.200001 
 11, 1000, 23.000000 
 11, 1100, 23.000000 
 11, 1200, 23.200001 
 11, 1300, 23.000000 
 11, 1400, 22.799999 
 11, 1500, 23.700001 
 11, 1600, 23.799999 
 11, 1700, 23.799999 
 11, 1800, 23.799999 
 11, 1900, 23.500000 
 11, 2000, 23.100000 
 11, 2100, 23.000000 
 11, 2200, 24.200001 
 11, 2300, 24.700001 
 12, 0000, 24.200001 
 12, 0100, 24.400000 
 12, 0200, 24.600000 
 12, 0300, 24.500000 
 12, 0400, 24.900000 
 12, 0500, 25.799999 
 12, 0600, 26.100000 
 12, 0700, 25.700001 
 12, 0800, 25.900000 
 12, 0900, 24.799999 
 12, 1000, 24.500000 
 12, 1100, 24.299999 
 12, 1200, 24.500000 
 12, 1300, 24.799999 
 12, 1400, 24.400000 
 12, 1500, 25.500000 
 12, 1600, 25.299999 
 12, 1700, 25.299999 
 12, 1800, 28.200001 
 12, 1900, 27.100000 
 12, 2000, 27.000000 
 12, 2100, 26.799999 
 12, 2200, 26.400000 
 12, 2300, 27.500000 
 13, 0000, 28.799999 
 13, 0100, 29.100000 
 13, 0200, 28.799999 
 13, 0300, 29.000000 
 13, 0400, 27.299999 
 13, 0500, 25.700001 
 13, 0600, 25.200001 
 13, 0700, 24.100000 
 13, 0800, 23.200001 
 13, 0900, 23.600000 
 13, 1000, 23.500000 
 13, 1100, 23.400000 
 13, 1200, 23.200001 
 13, 1300, 22.900000 
 13, 1400, 22.400000 
 13, 1500, 22.200001 
 13, 1600, 22.200001 
 13, 1700, 21.400000 
 13, 1800, 21.400000 
 13, 1900, 21.200001 
 13, 2000, 21.700001 
 13, 2100, 21.000000 
 13, 2200, 21.500000 
 13, 2300, 21.900000 
 14, 0000, 22.600000 
 14, 0100, 23.100000 
 14, 0200, 23.100000 
 14, 0300, 22.799999 
 14, 0400, 23.500000 
 14, 0500, 23.299999 
 14, 0600, 22.799999 
 14, 0700, 22.299999 
 14, 0800, 21.700001 
 14, 0900, 21.400000 
 14, 1000, 20.799999 
 14, 1100, 20.799999 
 14, 1200, 20.500000 
 14, 1300, 20.400000 
 14, 1400, 20.400000 
 14, 1500, 20.600000 
 14, 1600, 20.600000 
 14, 1700, 20.600000 
 14, 1800, 20.700001 
 14, 1900, 20.500000 
 14, 2000, 20.299999 
 14, 2100, 20.400000 
 14, 2200, 20.900000 
 14, 2300, 21.200001 
 15, 0000, 22.000000 
 15, 0100, 22.600000 
 15, 0200, 22.500000 
 15, 0300, 23.799999 
 15, 0400, 23.799999 
 15, 0500, 23.200001 
 15, 0600, 23.799999 
